Jogo,Ganhador,Historico
61,0,13329530124581080064
61,0,13689888463514897408
61,0,11312128597751630848
61,0,13113568998455643136
61,0,12753316212638092288
61,0,11096009141951794176
61,0,9294569565881502720
61,0,7060784155000704000
61,0,4682883551765859328
61,0,2449098136590158848
61,0,4394653175614213376
61,0,6196093026562444544
61,0,8429878441740307712
61,0,8790166412466818304
61,0,6412265810288938240
61,0,8213705661241330944
61,0,10159260700533820672
61,0,12248930961993469184
62,0,5259078464861896704
62,0,7060518315810357248
62,0,9294303731002900480
62,0,9654591705487507456
62,0,11888377129253208064
62,0,11672206546162679808
62,0,13329532308546650112
62,0,11095817262115061760
62,0,11311990319106752512
62,0,13113430719810764800
62,0,12753177933993213952
62,0,10807640487155204096
62,0,8429740021342535680
62,0,8790027992069046272
62,0,6700357766042877952
62,0,4466572350875500544
62,0,2665132499927334912
62,0,431347084751569408
62,0,647519866865353218
62,0,2448959717813551622
62,0,4106284380685894406
62,0,6195954607785820934
62,0,8141509646811972358
62,0,10231179874180317958
62,0,10447352690653840134
62,0,12248792610321515270
63,0,5259078464861896704
63,0,3025293049686392832
63,0,3241465831800177664
63,0,5042905682748378112
63,0,2665005079496887296
63,0,2448832297383104000
63,0,4394387336407158528
63,0,6195827187355389696
63,0,8141382226381541120
63,0,8501670196839616256
63,0,6411999970276577024
63,0,6772287940470411008
63,0,4682617713378889472
63,0,7060518316630576896
63,0,8717842979519696640
63,0,11095743583845060352
63,0,13329529273898733312
63,0,11672274979770568448
63,0,9582605852182286080
63,0,7348820445596454656
63,0,9294375484654063360
63,0,9078202706835246848
63,0,10735527371855073024
63,0,10519354727180242688
63,0,12753140211075485440
63,0,12536985021147746048
63,0,12176705847051128576
64,0,5259078464861896704
64,0,5619366435051798528
64,0,7564921474076377088
64,0,7348748692029702144
64,0,9582534107239022592
64,0,9366361333715173376
64,0,9006073367820500992
64,0,11095743597067894784
64,0,8717843268694179840
64,0,10807513496867831808
64,0,8429613031055163392
64,0,10519283258691944448
64,0,12753068742587187200
64,0,12536913552659447808
64,0,12176634378562830336
65,1,5259078464861896704
65,1,5042905682748375040
65,1,4682617712558866432
65,1,6772287939658842112
65,1,8429612602539573248
65,1,10231052454024642560
65,1,8141382261284470784
65,1,6484057598680563712
65,1,6123769628495118336
65,1,4466444965624872960
65,1,2376774738524995584
65,1,142989323349229824
65,1,359162105463013633
65,1,719450075652653315
65,1,935622857766437127
65,1,2737062708714635535
65,1,2953235490828419855
65,1,3313523461018060559
65,1,1223853233918152463
65,1,3601753837169774367
65,1,1800313986221580063
66,0,5259078464861896704
66,0,3313523425838104576
66,0,5547308841013872640
66,0,7636979068114307072
66,0,9294303731053758464
66,0,11095743586296924160
66,0,9006073634074920960
66,0,10807513487170603008
66,0,12753068663633610752
66,0,12536913473705871360
66,0,10447252042698983424
66,0,12248691962366658560
67,0,5259078464861896704
67,0,7060518315810357248
67,0,7276691097940918272
67,0,9654591701226094592
67,0,11311916372688371712
67,0,11672204892633825280
67,0,13617761031169507328
67,0,13401728986544078848
67,0,11023898752036634624
67,0,9078343987890487296
67,0,6700443386786349056
67,0,8790113613894647808
67,0,6412213011716767744
67,0,8501883238820872192
67,0,8141595269168103424
67,0,10231265496536449024
67,0,12176820569920241664
68,0,5259078464861896704
68,0,5619366435051798528
68,0,7853151850228088832
68,0,9942822077462216704
68,0,11600146757514428416
68,0,13689818084125966336
68,0,13906131603728105472
68,0,11960858039680761856
68,0,9582959635452395520
68,0,9366786861928546304
68,0,7565347015275315200
68,0,7349174233228640256
68,0,4971273630010572800
68,0,2737488214834937856
68,0,2953660996948722176
68,0,4755100847896921600
68,0,6700655886921041408
68,0,9078556490181051904
68,0,6988886265228625408
68,0,8790326116193601024
68,0,11024111532443108864
68,0,10807939025207232000
68,0,13041724577821951488
68,0,12825586980080256512
68,0,12465316602076661248
68,0,12249152616055899648
69,0,5259078464861896704
69,0,5042905682748375040
69,0,4682617712558866432
69,0,6484057563507130368
69,0,6700230345625108480
69,0,8501670196581695488
69,0,6123769593866944512
69,0,8213439820968951808
69,0,10158994860261441536
69,0,12248665121721090048
70,0,5259078464861896704
70,0,7636979068113780736
70,0,7853151850294673408
70,0,9942822077528801280
70,0,11600146757581012992
70,0,9366362441916874752
70,0,9582535228325625856
70,0,7348749821739794432
70,0,9006074484645691392
70,0,8789901704679391232
70,0,8429613735563493376
70,0,10807514339351986176
70,0,12753069515814993920
70,0,12536914325887254528
70,0,10447252894880366592
70,0,12248692814548041728
71,0,5259078464861896704
71,0,5619366435051798528
71,0,3241465831800700928
71,0,5042905682748901376
71,0,6700230345621374976
71,0,8789900572729673728
71,0,6411999970551793664
71,0,8501670197655898112
71,0,6123769594941147136
71,0,8213439822043154432
71,0,10158994861335644160
71,0,12248665122795292672
72,0,5259078464861896704
72,0,5042905682748375040
72,0,3241465831800307712
72,0,3025293049686525952
72,0,935622822586616832
72,0,2737062673534815240
72,0,4394387336407158280
72,0,6772287939658812936
72,0,6988460721780985352
72,0,7348748691987402248
72,0,9006073354893299208
72,0,10807513207988981256
72,0,12753068384451989000
72,0,12536913194524249608
72,0,12176634020427632136
73,0,5259078464861896704
73,0,3313523425838104576
73,0,1512083574889908224
73,0,1295910792776124448
73,0,2953235455648466992
73,0,2737062673534684208
73,0,935622822586486320
73,0,719450040472702520
73,0,2376774703345045052
73,0,142989288169279292
73,0,359162070283063101
73,0,2160601921231261503
73,0,4106156960255315903
73,0,4466444930444971967
73,0,4682617712558788543
73,0,6772287939658764223
73,0,9006073354842918847
73,0,8789900574876618687
73,0,6411999972698738623
73,0,8501670199802843071
73,0,10735455615515479999
73,0,10519282970840649663
73,0,12753068454735892415
73,0,12536913264808153023
73,0,10159021457649553343
73,0,12248691719109201855
74,0,5259078464861896704
74,0,5042905682748375040
74,0,2953235455648595968
74,0,2737062673534813184
74,0,4682617712558867968
74,0,2448832297383167488
74,0,70931694131545856
74,0,2160601921231456001
74,0,4106156960255510401
74,0,4466444930445166465
74,0,6123769593317541761
74,0,8501670196571260801
74,0,8717842979221915521
74,0,6484057565119891329
74,0,8141382227996428161
74,0,10231052455364773761
74,0,12464837904900278145
74,0,12248673918879516545
75,0,5259078464861896704
75,0,7636979068113780736
75,0,5547308841080979456
75,0,7348748692029702144
75,0,6988460721873616896
75,0,5042905682866339840
75,0,2665005079614849024
75,0,4466444930563047936
75,0,4106156960373441024
75,0,6195827187473367552
75,0,8141382226499518976
75,0,6484057563895611904
75,0,8717842979075572224
75,0,10807513207249224192
75,0,11023686126801961472
75,0,9078131362655814144
75,0,11311916779979063808
75,0,9366362290710823424
75,0,9582535077119574528
75,0,11960435688961131008
75,0,13617762550856729088
75,0,13401730506231300608
75,0,13041512904785838592
75,0,12825375307044143616
75,0,10447492295978566144
75,0,12248932215646241280
76,0,5259078464861896704
76,0,5619366435051798528
76,0,3241465831800700928
76,0,1007680416624936960
76,0,2665005079497279496
76,0,431219664321513992
76,0,647392446435297802
76,0,2448832297383496206
76,0,70931694131874574
76,0,2160601921231784719
76,0,4106156960255839119
76,0,6195827187355765647
76,0,8429612602533628815
76,0,8213439820956715919
76,0,6411999970276952975
76,0,6772287940470786959
76,0,4970848089530977167
76,0,7348748692782730127
76,0,6988460722626644879
76,0,9078130949743332239
76,0,11023685990914870159
76,0,8789900850617011087
76,0,10735455890714807183
76,0,10519283246039976847
76,0,12753068729935219599
76,0,12536913540007480207
76,0,12176634365910862735
77,1,5259078464861896704
77,1,3025293049686392832
77,1,647392446434771968
77,1,2737062673534682116
77,1,4682617712558736900
77,1,5042905682748442116
77,1,3241465831800374788
77,1,1584141168928034308
77,1,1800313951041818148
78,0,5259078464861896704
78,0,5619366435051798528
78,0,5835539217166106624
78,0,7636979068115353600
78,0,9294303731054804992
78,0,11672204338601394176
78,0,11311917467923382272
78,0,9654593354806853632
78,0,11888378778572554240
78,0,13978051204695719936
78,0,13618044709482790912
78,0,13402012664857362432
78,0,13041795063411900416
78,0,11096275208759934976
78,0,9006605256537931776
78,0,10808045109633613824
78,0,12753600286096621568
78,0,12537445096168882176
78,0,10159553289010282496
78,0,12249223550469931008
79,0,5259078464861896704
79,0,7636979068113780736
79,0,7276691097991249920
79,0,5619366435152461824
79,0,3529696208053075968
79,0,1295910792877314048
79,0,2953235455749656592
79,0,719450040573891600
79,0,935622822687675412
79,0,2737062673635873820
79,0,359162070384252444
79,0,142989288270468638
79,0,2376774703446234655
79,0,2160601921332451103
79,0,4106156960356505503
79,0,6484057563608143775
79,0,6700230345726121887
79,0,4754675306710456223
79,0,6988460721886287775
79,0,8789900572851263391
79,0,8429612603735365535
79,0,8213439822158452639
79,0,10158994861450942367
79,0,12248665122910590879
80,0,5259078464861896704
80,0,7636979068113780736
80,0,5547308841080979456
80,0,7348748692029702144
80,0,9006073354935599104
80,0,11383973960334704640
80,0,9294304282990608384
80,0,7060518872109809664
80,0,4970848645026676736
80,0,2737063229851041792
80,0,647393002751132160
80,0,431220220637348356
80,0,2088544883509690886
80,0,4466445486761312902
80,0,6700230901937111686
80,0,8501670752893698694
80,0,8141382783240929926
80,0,10231053010609275526
80,0,10447225827082797702
80,0,12248665746750472838
81,0,5259078464861896704
81,0,3025293049686392832
81,0,935622822586483712
81,0,1295910792776123400
81,0,3529696207951889432
81,0,5619366435051803672
81,0,3241465831800706072
81,0,5042905682748906520
81,0,6988460721773091864
81,0,9366361325041490968
81,0,11311916368360512536
81,0,13401587145216236568
81,0,11023756910708792344
81,0,10807584403472915480
81,0,8429683937660247064
81,0,6772359275324775448
81,0,6412071305143524376
81,0,4178285889971952664
81,0,2376846039023770648
81,0,143060623848004888
81,0,359233405961788697
81,0,719521376151428379
81,0,2665076415175482655
81,0,4754746642275393311
81,0,4394458672085819167
81,0,2160673256910085919
82,1,5259078464861896704
82,1,3025293049686392832
82,1,4682617712558736384
82,1,5042905682748441600
82,1,2665005079496950784
82,1,4466444930445149696
82,1,6123769593317524992
82,1,4178214554295567872
82,1,2088544327195674112
82,1,142989288171619968
82,1,2376774703347385985
82,1,431219664323331969
82,1,647392446437115779
82,1,1007680416626755463
82,1,1223853198740539279
82,1,3313523425840449439
82,1,1512083574892253087
82,1,3889984178143875007
82,1,1800313951043973055
83,0,5259078464861896704
83,0,7060518315810357248
83,0,8717842978699476992
83,0,6484057564597452800
83,0,8141382227473989632
83,0,10519282830994046976
83,0,10735455681827307520
83,0,12825126046366171136
83,0,13041316420665999360
83,0,13401639575227727872
83,0,11600270093023707136
83,0,11384098410421551104
83,0,9582659109229166592
83,0,11960559721070723072
83,0,9870891692994068480
83,0,7637106294998171648
83,0,5547436067965370368
83,0,7348875918914093056
83,0,9006200581819990016
83,0,6772415168791707648
83,0,4394514565548474368
83,0,2160729150372741120
83,0,2376901932486525056
83,0,4178341783434723712
83,0,6123896822458794368
83,0,8501797425712513408
83,0,10159122089121726848
83,0,12248792350581375360
84,0,5259078464861896704
84,0,7636979068113780736
84,0,5835539217232691200
84,0,7925209444333649920
84,0,9870764483491921920
84,0,11672204351619989504
84,0,13617760490155671552
84,0,13401728445530243072
84,0,11023898211022798848
84,0,11384186456090345472
84,0,9294516778746249216
84,0,7060731367865450496
84,0,8718056030754570240
84,0,10807726258928222208
84,0,9006286545418977280
84,0,6772501132390694912
84,0,6412213162209443840
84,0,8213653013161836544
84,0,8429825795544055808
84,0,10231265647029125120
84,0,10447438463502647296
84,0,12248878383170322432
85,0,5259078464861896704
85,0,5042905682748375040
85,0,4682617712558866432
85,0,3025293049686589440
85,0,935622822586680320
85,0,2737062673534878728
85,0,647392446434969096
85,0,2448832297383167500
85,0,359162070283257612
85,0,142989288169473806
85,0,2088544327193528079
85,0,4466444930445150095
85,0,4106156960255543183
85,0,6195827187355469711
85,0,6411999969471350671
85,0,8213439820423743375
85,0,8429612602805962639
85,0,10231052454291031951
85,0,12176607527674824591
86,0,5259078464861896704
86,0,7060518315810357248
86,0,9006073354851188736
86,0,11095743584098582528
86,0,12753068521848832000
86,0,13113374084224516096
86,0,13329582050710388736
86,0,11672327756582223872
86,0,9582658628993941504
86,0,11960559240835497984
86,0,9870891212758843392
86,0,7637105814762946560
86,0,7276817844640415744
86,0,5043032429498204160
86,0,2665131826246713344
86,0,2448959044132930048
86,0,71058440881308416
86,0,431346411070948097
86,0,647519193184731907
86,0,1007807163374371591
86,0,2953362202398425871
86,0,4754802053346625295
86,0,4394514083157051151
86,0,6484184310256994063
86,0,6123896340071548687
86,0,8213566567173555983
86,0,8429739349555775247
86,0,10231179201040844559
86,0,12464964650576348943
86,0,12248800664555587343
87,0,5259078464861896704
87,0,7348748691962068992
87,0,7564921474109407232
87,0,9366361325124714496
87,0,9006073359230042112
87,0,6772287946201759744
87,0,8717842985234202624
87,0,11095743589559566336
87,0,12753068527309815808
87,0,12536913337382076416
87,0,10735482282526900224
87,0,10519309637852069888
87,0,8429639479471636480
87,0,10231079330956705792
87,0,8141409138216534016
87,0,6484084475612626944
87,0,4394414248516911104
87,0,4754702218706583552
87,0,6988487633882415104
87,0,5042932594875138048
87,0,2953262367775358976
87,0,1007707328751305728
87,0,647419358561666056
87,0,431246576447882252
87,0,70958606258242574
87,0,2160628833358152719
87,0,2376801615471936655
87,0,2737089585661576591
88,0,5259078464861896704
88,0,7060518315810357248
88,0,9006073354851188736
88,0,10807513207946870784
88,0,8429612742134202368
88,0,6195827327495307264
88,0,4394387476549206016
88,0,2737062813676896256
88,0,647392586576986624
88,0,1007680556766626308
88,0,1223853338880410124
88,0,3025293189828608540
88,0,4970848228852663836
88,0,6772288079800993308
88,0,8717843118833436188
88,0,10519282970855376412
88,0,12753068454750619164
88,0,12536913264822879772
88,0,12176634090726262300
89,0,5259078464861896704
89,0,5042905682748375040
89,0,6700230345620848640
89,0,4754675306605182976
89,0,6411999969477591040
89,0,4178214554306019328
89,0,6123769593330089984
89,0,8213439820432097280
89,0,8429612602814316544
89,0,10231052454299385856
89,0,12464837903834890240
89,0,12248673917814128640
90,0,5259078464861896704
90,0,7636979068113780736
90,0,9870764483356655616
90,0,9654591718422740992
90,0,11888377142188441600
90,0,13689819192159895552
90,0,13906132711762034688
90,0,11672628771562979328
90,0,11312341900884967424
90,0,9078557035465015296
90,0,9294729819726282752
90,0,7349174784997195776
90,0,4971274181779128320
90,0,4755101399665475584
90,0,6988886814841307136
90,0,8790326665806282752
90,0,6412426063628402688
90,0,8502096290732507136
90,0,6124195688017756160
90,0,8213865915119763456
90,0,10447651330563964928
90,0,12249091250231640064
91,0,5259078464861896704
91,0,7348748691962068992
91,0,5547308841047425024
91,0,7636979068147859456
91,0,9582534107239022592
91,0,11383973966777155584
91,0,11600147298646753280
91,0,13978049001410002944
91,0,11888660249286803456
91,0,13690102299258257408
91,0,13329955066556973056
